Time [s] 	 CH1 	 BGND1 	 CH2 	 BGND2 
103.535	4743	4964	7068	6410
103.557	2840	2706	6422	6014
103.579	5295	5109	6640	6636
103.601	2748	2687	6214	5764
103.622	5386	5018	6821	6575
103.644	2796	2724	6193	5984
103.666	5633	5175	6535	6709
103.688	2632	2675	6206	5911
103.709	5386	5194	7106	6563
103.731	2804	2663	6785	5758
103.753	5595	4964	7001	6380
103.775	2785	2687	5322	5740
103.796	5119	5242	6826	6660
103.818	2954	2699	6545	5904
103.84	4836	5206	5894	6587
103.862	2724	2669	6049	6039
103.883	5631	5103	6881	6544
103.905	2844	2736	5935	6166
103.927	4817	5194	7355	6630
103.948	2837	2699	5611	5947
103.97	4923	5109	6297	6514
103.992	2834	2718	6365	5947
104.014	5277	5206	6830	6587
104.035	2789	2675	5619	5953
104.057	5323	5073	6486	6477
104.079	2900	2718	5903	6252
104.101	5221	5278	6083	6684
104.122	2706	2681	5912	5941
104.144	5124	5115	6447	6520
104.166	2895	2706	6286	5935
104.188	5177	5006	6984	6489
104.209	2879	2706	6066	5959
104.231	5056	5018	6792	6544
104.253	2727	2718	5771	5941
104.275	6045	5139	6245	6611
104.296	2754	2693	5472	5886
104.318	5648	5133	6391	6556
104.34	2820	2699	6212	5789
104.362	5288	5025	6076	6520
104.383	2791	2724	5769	5990
104.405	4915	5200	7106	6544
104.427	2628	2693	6267	6051
104.449	5003	5109	6577	6544
104.47	3048	2663	6469	6045
104.492	5385	5121	6639	6642
104.514	2908	2687	6094	6026
104.536	4729	5031	7160	6550
104.557	2671	2699	6538	6319
104.579	4969	5000	7367	6654
104.601	2581	2687	6214	6008
104.622	5405	5151	6945	6532
104.644	2775	2681	7560	6057
104.666	5185	5127	6747	6563
104.688	2864	2681	6981	6014
104.709	5318	5043	6582	6703
104.731	2792	2706	6285	5947
104.753	5628	5031	6366	6587
104.775	2922	2693	6352	5862
104.796	5189	5012	7499	6678
104.818	2823	2712	5676	5886
104.84	5166	4946	6234	6550
104.862	3117	2742	6416	6026
104.883	5310	5073	7731	6410
104.905	2917	2663	6419	5996
104.927	5312	4861	6238	6581
104.949	2698	2718	5716	5783
104.97	5349	5145	6264	6483
104.992	2723	2663	6061	6032
105.014	5020	5025	6671	6477
105.036	2728	2724	6170	6081
105.057	4663	4958	6637	6703
105.079	2771	2663	6812	6136
105.101	5356	5145	7244	6538
105.123	2591	2669	5852	6148
105.144	5209	5103	6383	6416
105.166	2860	2681	6953	6148
105.188	5277	5012	6867	6563
105.21	2698	2699	6158	5783
105.231	5205	5025	6629	6636
105.253	2640	2651	5812	6032
105.275	5341	5109	6793	6556
105.296	2743	2706	5745	6026
105.318	4392	4952	5921	6556
105.34	2789	2675	6077	6215
105.362	4906	5061	6592	6447
105.383	2768	2706	6178	6051
105.405	4866	5109	6216	6617
105.427	2757	2681	6233	6002
105.449	5097	5043	6707	6654
105.47	2845	2699	6220	6191
105.492	5613	5000	6035	6593
105.514	2747	2693	5961	5911
105.536	5598	5025	6870	6465
105.557	2828	2730	6200	6002
105.579	5276	4958	6597	6544
105.601	2754	2706	5559	5874
105.623	5482	5163	5837	6666
105.644	2747	2706	6382	6124
105.666	5490	5151	6868	6477
105.688	2688	2706	5966	5959
105.71	5237	4958	7000	6636
105.731	2749	2669	5486	5971
105.753	5024	4976	6746	6764
105.775	2936	2681	6208	5965
105.797	5287	5266	6454	6496
105.818	2792	2687	7223	5837
105.84	5060	5097	6408	6410
105.862	2656	2675	6143	5996
105.884	4878	4982	6311	6471
105.905	2961	2693	5939	5917
105.927	5081	5139	6069	6489
105.949	2749	2681	6173	5923
105.971	5108	5163	6736	6471
105.992	2674	2681	5817	5880
106.014	5369	5025	6897	6648
106.036	2723	2657	6280	6173
106.057	4998	5260	6693	6496
106.079	2628	2687	6271	5911
106.101	4240	5109	6315	6514
106.123	2799	2699	5875	6008
106.144	4832	5061	6678	6502
106.166	2766	2687	5910	5965
106.188	5132	4946	6366	6739
106.21	2709	2687	6145	6160
106.231	5201	5103	6955	6654
106.253	3015	2712	6574	5923
106.275	5177	5284	6567	6313
106.297	2818	2706	5884	5965
106.318	5436	5006	7230	6471
106.34	2746	2687	5878	5978
106.362	5141	5188	7052	6617
106.384	2733	2699	5681	6099
106.405	5146	4976	6705	6526
106.427	2885	2742	6033	5941
106.449	4992	5236	6670	6599
106.471	2990	2693	6672	6246
106.492	5705	4928	6329	6465
106.514	2593	2712	6328	6233
106.536	5556	5018	6166	6697
106.558	2777	2687	6892	6185
106.579	5109	5085	7275	6441
106.601	2804	2663	5881	6118
106.623	4852	5103	7064	6581
106.645	2866	2669	6817	6069
106.666	4838	5182	6919	6374
106.688	2767	2687	6369	5941
106.71	5244	5012	6840	6343
106.731	2666	2681	6283	5935
106.753	4844	5109	6844	6447
106.775	2701	2675	6674	6173
106.797	4659	5115	5734	6611
106.818	2669	2724	6476	5886
106.84	5231	5097	6848	6428
106.862	2715	2681	5275	6118
106.884	4911	5049	6695	6684
106.905	2688	2693	6505	6008
106.927	4979	5097	6176	6587
106.949	2813	2675	6472	6020
106.971	4918	5139	6743	6471
106.992	2783	2730	6654	6179
107.014	4681	5055	6953	6453
107.036	2672	2699	6394	6227
107.058	4996	4928	7662	6666
107.079	2650	2657	6290	5935
107.101	5089	4976	6652	6544
107.123	2745	2693	5478	5959
107.145	5231	5242	7182	6313
107.166	2729	2724	7349	6209
107.188	5190	5121	6577	6630
107.21	2791	2669	6237	6106
107.232	5432	5139	6410	6666
107.253	2926	2712	6516	6124
107.275	5512	5212	7003	6733
107.297	2747	2706	7069	5862
107.319	4794	5206	6915	6599
107.34	2798	2687	6129	5746
107.362	5390	4970	6596	6660
107.384	2911	2712	6505	6045
107.405	5387	5091	6544	6343
107.427	2723	2675	6145	6057
107.449	5417	5242	6158	6544
107.471	2728	2687	7700	6093
107.492	5069	5157	6262	6496
107.514	2731	2706	5526	6026
107.536	5048	4946	5992	6648
107.558	2906	2706	6127	5990
107.579	5004	5115	6492	6483
107.601	2664	2699	6492	6051
107.623	4608	5121	7402	6520
107.645	2820	2675	6205	6264
107.666	4044	5025	6701	6599
107.688	2788	2730	6589	6301
107.71	5474	5085	7226	6520
107.732	2818	2699	6090	6197
107.753	4806	5163	6517	6684
107.775	2786	2724	6477	5947
107.797	4760	5073	6494	6441
107.819	2687	2706	5988	6142
107.84	4880	5103	6094	6575
107.862	2895	2736	6269	5971
107.884	4724	5224	7181	6569
107.906	2673	2681	6018	5990
107.927	5549	5145	6705	6538
107.949	2782	2687	6066	6179
107.971	4907	5157	6634	6538
107.993	2775	2693	6060	6081
108.014	5002	5103	7219	6605
108.036	2876	2712	6014	5917
108.058	5261	5079	7323	6264
108.079	2760	2736	5551	5941
108.101	5785	5091	6135	6368
108.123	2973	2675	5971	5965
108.145	5015	5097	6436	6392
108.166	2967	2681	5949	5929
108.188	4927	4904	7078	6556
108.21	2867	2687	6329	6337
108.232	5210	5115	5977	6520
108.253	2676	2699	6147	6160
108.275	5363	4994	7744	6441
108.297	2896	2669	6184	5996
108.319	5043	5157	6783	6575
108.34	2910	2687	5484	6008
108.362	5495	5012	7011	6538
108.384	2908	2669	6638	5898
108.406	5138	5085	7060	6684
108.427	2879	2724	5073	5911
108.449	5491	5031	6538	6672
108.471	2817	2724	5190	6075
108.493	4871	5025	6252	6715
108.514	2729	2712	6165	6227
108.536	5384	5121	6684	6654
108.558	2643	2669	5981	6081
108.58	5419	5145	6868	6581
108.601	3043	2687	6867	6270
108.623	4958	4970	6539	6508
108.645	2701	2718	6074	5923
108.667	4817	5115	6735	6563
108.688	2892	2693	6399	6014
108.71	5590	5061	6557	6508
108.732	2964	2639	5999	5965
108.753	4735	5127	6173	6636
108.775	2883	2712	6092	6099
108.797	5161	5097	7597	6684
108.819	2635	2712	5990	6197
108.84	5353	5037	6896	6642
108.862	2771	2675	6906	6002
108.884	5175	5103	6534	6672
108.906	2773	2693	6055	5965
108.927	5251	4976	6388	6697
108.949	2947	2639	6491	6057
108.971	4491	4964	6995	6471
108.993	2784	2712	5736	5923
109.014	5664	4861	6132	6873
109.036	2807	2699	5978	5996
109.058	5083	5103	6667	6648
109.08	2731	2669	5887	5917
109.101	5008	5127	6964	6751
109.123	2744	2706	6441	6215
109.145	5553	5055	5709	6331
109.167	2946	2687	5735	5685
109.188	5612	5163	6117	6526
109.21	2806	2693	5575	5844
109.232	5280	4982	7217	6435
109.254	2886	2687	6097	6173
109.275	4949	4922	6377	6508
109.297	2690	2687	6267	6106
109.319	5565	4886	6417	6563
109.341	2641	2712	5968	6045
109.362	5547	4892	6913	6715
109.384	2784	2693	5696	6112
109.406	4982	5073	7299	6648
109.427	2862	2687	6108	5844
109.449	5099	5188	5900	6355
109.471	2837	2681	6327	5886
109.493	5319	5206	6791	6636
109.514	2888	2718	6334	6014
109.536	4718	5145	7011	6538
109.558	2846	2712	6397	5923
109.58	5608	5000	6582	6611
109.601	2727	2699	6729	5953
109.623	5129	5284	7006	6581
109.645	2706	2712	5649	6197
109.667	4615	5218	6694	6642
109.688	2724	2669	6120	5953
109.71	5120	5091	6189	6435
109.732	2779	2681	6096	6130
109.754	4798	5000	5898	6508
109.775	2718	2712	6315	6069
109.797	6036	4988	7056	6435
109.819	2744	2681	6307	5971
109.841	4790	4922	6400	6404
109.862	2895	2706	5629	5911
109.884	5069	4982	6555	6416
109.906	2774	2730	5996	6136
109.928	5132	5079	6900	6636
109.949	2777	2663	6070	5996
109.971	5431	5175	6354	6514
109.993	2838	2681	5706	6130
110.015	5355	5121	7096	6605
110.036	2800	2699	6194	5856
110.058	4624	5085	6529	6758
110.08	2859	2675	6486	6142
110.101	5294	5139	5897	6563
110.123	3028	2706	6555	6252
110.145	5201	4988	7100	6642
110.167	2679	2736	6130	6075
110.188	4598	5127	6259	6666
110.21	2981	2712	5858	6045
110.232	4534	5006	7121	6611
110.254	2811	2712	6415	6039
110.275	5196	5000	5939	6398
110.297	2684	2687	6358	5947
110.319	5371	4801	6783	6636
110.341	2758	2730	6036	6057
110.362	4937	4958	6037	6672
110.384	2773	2712	5764	5776
110.406	5240	5127	7783	6593
110.428	2761	2675	6473	6368
110.449	4951	5079	7289	6764
110.471	2742	2712	5982	5783
110.493	5325	5188	6540	6410
110.515	2775	2675	5610	5990
110.536	5061	5031	7724	6654
110.558	2878	2718	6314	6258
110.58	5620	5103	7107	6471
110.602	2785	2699	6331	6014
110.623	5415	4898	7124	6563
110.645	2894	2687	8287	6014
110.667	5493	4922	6428	6508
110.689	2740	2699	5682	6032
110.71	5067	5091	6252	6520
110.732	2702	2718	5619	6173
110.754	5600	5097	7198	6611
110.775	2758	2663	6483	6081
110.797	6118	5133	6096	6435
110.819	2791	2699	6342	5990
110.841	5198	5000	6511	6526
110.862	2693	2687	6207	6081
110.884	5432	5012	6980	6623
110.906	2864	2681	5527	6148
110.928	5462	5043	6819	6502
110.949	2774	2663	5897	6014
110.971	5470	4976	6688	6447
110.993	2742	2657	6709	5911
111.015	5283	5109	6723	6587
111.036	2778	2724	6784	5978
111.058	4760	5091	6733	6520
111.08	2628	2693	6018	6136
111.102	4338	4982	6558	6502
111.123	2755	2724	6061	5935
111.145	4986	5000	6373	6337
111.167	2770	2718	6477	6099
111.189	5071	5079	6354	6508
111.21	2741	2675	6244	5971
111.232	5136	5121	7257	6483
111.254	2840	2712	5605	5953
111.276	5363	4976	6268	6569
111.297	2781	2693	6470	5978
111.319	5825	4928	6624	6477
111.341	2766	2742	6440	6093
111.363	5498	5236	6505	6471
111.384	2826	2699	5782	5892
111.406	5464	5018	6159	6575
111.428	2659	2693	5319	6191
111.449	4646	5000	6563	6630
111.471	2774	2663	5839	6209
111.493	5052	5224	6863	6313
111.515	2861	2718	6238	5984
111.536	5015	5031	7071	6483
111.558	2726	2730	5953	6099
111.58	5555	4970	6662	6581
111.602	2803	2706	6124	6276
111.623	5464	4934	6395	6575
111.645	2687	2687	6154	6166
111.667	4949	4922	7197	6605
111.689	2760	2669	6615	6221
111.71	5215	4940	7033	6483
111.732	2721	2699	6936	5911
111.754	4992	4910	6129	6514
111.776	2844	2681	5811	5923
111.797	5012	4982	6978	6581
111.819	3088	2742	6049	5728
111.841	4845	5163	6852	6520
111.863	2859	2699	5443	6118
111.884	5005	5073	7002	6623
111.906	2685	2699	6119	5953
111.928	5892	5206	6622	6422
111.95	2714	2699	5266	5862
111.971	5626	5037	6760	6599
111.993	2885	2712	5694	6020
112.015	6408	5115	6439	6575
112.037	2648	2693	6509	6032
112.058	4648	4988	6463	6532
112.08	2603	2687	5999	5898
112.102	5083	5055	6190	6623
112.123	2746	2669	6145	6002
112.145	5152	5163	6349	6684
112.167	2840	2687	5581	6008
112.189	4920	4934	6781	6599
112.21	2845	2718	6691	5801
112.232	5616	5043	6737	6465
112.254	2783	2675	6371	6130
112.276	5065	5133	6722	6410
112.297	2774	2706	6349	5965
112.319	6103	5025	6639	6489
112.341	2836	2687	6651	6032
112.363	5276	5115	7838	6520
112.384	2732	2693	6375	5941
112.406	5290	5103	6750	6428
112.428	2719	2669	6440	5819
112.45	4932	4976	7011	6575
112.471	2874	2712	5969	6118
112.493	5414	5145	6418	6721
112.515	2775	2687	6443	6136
112.537	5047	5073	6770	6447
112.558	2801	2687	7008	5831
112.58	5458	5091	7087	6544
112.602	2622	2693	6119	5868
112.624	5378	4970	6777	6435
112.645	2909	2706	6069	6081
112.667	5107	4952	7137	6678
112.689	2749	2669	5753	5959
112.711	5407	5121	6757	6392
112.732	2878	2693	6667	5917
112.754	5435	4934	7005	6581
112.776	2796	2712	5788	5984
112.797	5029	4880	6958	6398
112.819	2773	2693	6438	5825
112.841	5636	5115	6544	6294
112.863	2881	2675	6468	5862
112.884	5509	5031	7066	6538
112.906	2701	2675	5810	5789
112.928	5067	4843	6919	6605
112.95	2761	2693	5763	5941
112.971	5005	5049	6134	6410
112.993	2667	2681	5844	5904
113.015	5493	5175	6016	6538
113.037	2773	2675	6154	5947
113.058	5395	5000	6492	6623
113.08	2705	2681	6630	6276
113.102	5503	5067	6429	6544
113.124	2651	2687	5761	6051
113.145	4935	5043	6371	6563
113.167	2841	2730	5945	5911
113.189	4616	4910	6221	6544
113.211	2888	2693	6671	6154
113.232	4826	4904	6852	6520
113.254	2886	2663	6064	6039
113.276	5424	5242	6774	6611
113.298	2858	2693	5441	5996
113.319	5219	5109	6516	6489
113.341	2922	2681	5872	5746
113.363	5640	5139	6901	6678
113.385	2750	2693	6227	6093
113.406	5582	5097	6335	6453
113.428	2937	2681	6025	5984
113.45	4811	5145	7200	6563
113.471	2774	2718	6009	5929
113.493	4781	5175	6759	6276
113.515	2840	2681	5778	5929
113.537	4869	5097	6733	6489
113.558	2695	2712	5822	5911
113.58	5682	5212	6130	6489
113.602	2703	2675	5869	5923
113.624	4831	5194	7420	6630
113.645	2902	2712	6617	6075
113.667	4799	5067	6226	6361
113.689	2754	2669	5695	5965
113.711	5150	4970	6715	6648
113.732	2752	2712	5719	6148
113.754	5577	5049	6893	6660
113.776	2885	2693	5864	5984
113.798	4874	5031	6498	6483
113.819	2789	2730	6041	6008
113.841	5493	5157	6732	6672
113.863	2687	2693	6324	6069
113.885	4836	5018	6269	6240
113.906	2766	2687	5829	5923
113.928	5177	5139	6467	6447
113.95	2731	2724	6346	5734
113.972	4691	5103	6930	6489
113.993	2701	2687	6470	6227
114.015	4926	5043	6100	6465
114.037	2893	2699	6170	5953
114.059	4808	5224	6784	6538
114.08	2736	2724	5574	5825
114.102	4751	5012	6963	6550
114.124	2803	2693	5978	5837
114.145	5439	5031	5415	6563
114.167	2811	2693	5576	6106
114.189	5124	5031	6219	6569
114.211	2702	2693	5904	5862
114.232	5110	5079	6368	6642
114.254	2695	2675	5747	6014
114.276	5028	5085	6492	6733
114.298	2734	2687	6415	6179
114.319	5246	5061	6240	6282
114.341	2714	2693	6149	6026
114.363	5150	4970	7045	6422
114.385	3036	2730	6199	6063
114.406	4939	5139	6456	6392
114.428	2705	2687	5889	6203
114.45	5112	5212	6739	6617
114.472	2789	2669	5829	6106
114.493	5267	5067	6715	6319
114.515	2856	2706	7251	6185
114.537	4751	5055	7010	6526
114.559	2774	2693	6082	6258
114.58	4866	5037	6321	6550
114.602	2648	2718	7422	6294
114.624	5021	5182	6282	6587
114.646	2760	2663	5731	6221
114.667	5187	4982	6690	6489
114.689	2776	2675	6735	5978
114.711	5488	5085	6787	6611
114.733	2802	2699	6159	6148
114.754	5248	4970	6819	6697
114.776	2737	2712	6814	6258
114.798	4913	5194	6001	6812
114.819	2764	2699	6579	6124
114.841	5952	5055	7594	6355
114.863	2732	2706	6896	6118
114.885	4910	4861	6514	6617
114.906	2825	2706	5954	6063
114.928	4845	5018	6188	6605
114.95	2681	2651	6699	5965
114.972	5246	4886	6839	6532
114.993	2775	2718	7025	6124
115.015	5308	4946	7064	6605
115.037	2796	2699	6353	6106
115.059	5216	4928	6507	6477
115.08	2779	2706	6103	6227
115.102	5871	5127	6376	6715
115.124	2871	2706	6506	5990
115.146	5199	4988	6846	6715
115.167	2920	2681	6363	6197
115.189	5139	4922	6768	6611
115.211	2987	2693	6027	6051
115.233	5162	5163	7680	6435
115.254	2814	2712	6108	6185
115.276	4865	5206	6706	6611
115.298	2844	2718	6032	6276
115.32	4867	4982	7131	6569
115.341	2691	2693	5761	6264
115.363	5114	4982	6775	6587
115.385	2753	2687	6160	6325
115.407	4874	4904	6298	6502
115.428	2770	2687	6644	5917
115.45	5112	4952	6492	6636
115.472	2721	2693	6319	6246
115.493	4918	5085	6348	6678
115.515	2925	2699	6365	6203
115.537	4999	5006	7602	6782
115.559	2815	2681	6162	6288
115.58	4945	4928	6304	6733
115.602	2738	2681	6188	6160
115.624	5312	4994	6305	6526
115.646	2699	2718	5992	5874
115.667	5329	5230	6396	6313
115.689	2878	2675	6450	6130
115.711	5126	5073	6779	6496
115.733	2813	2706	6482	6276
115.754	5458	5085	6771	6404
115.776	2960	2699	6058	5795
115.798	5071	5043	6742	6666
115.82	2740	2663	5943	6227
115.841	5304	5000	7160	6410
115.863	2807	2718	5732	6154
115.885	5246	5091	5943	6264
115.907	2692	2675	5634	5850
115.928	4808	5097	6692	6422
115.95	2682	2712	6347	5856
115.972	5285	5121	6360	6623
115.994	2690	2693	6381	6020
116.015	4668	5145	6234	6703
116.037	2948	2730	6691	5965
116.059	5033	5127	6135	6544
116.081	2639	2687	5946	5965
116.102	5241	5006	6426	6502
116.124	2738	2730	5796	5947
116.146	4661	5097	7028	6587
116.167	2809	2669	5685	5923
116.189	5506	5145	6802	6648
116.211	2631	2706	6672	6118
116.233	4819	5061	6804	6428
116.254	2732	2712	6583	6026
116.276	5352	4940	6246	6502
116.298	2820	2699	6149	5923
116.32	5054	5163	6163	6520
116.341	2808	2687	6335	6154
116.363	5488	4916	7276	6477
116.385	2920	2699	6072	6051
116.407	4871	4940	7024	6550
116.428	2841	2706	6319	5911
116.45	5315	4994	6846	6361
116.472	2869	2675	6294	5868
116.494	5673	5085	6576	6623
116.515	2811	2712	5486	6087
116.537	5542	4988	7042	6313
116.559	2877	2669	7074	5965
116.581	4899	5055	6446	6849
116.602	2838	2663	6403	6106
116.624	5293	5037	6725	6447
116.646	2764	2712	5984	6118
116.668	5756	4867	6327	6477
116.689	2730	2681	5837	6026
116.711	5101	5000	7293	6422
116.733	2921	2681	6145	5941
116.755	5620	4934	7321	6496
116.776	2855	2681	6242	6051
116.798	5358	4922	6976	6660
116.82	2765	2687	5906	6026
116.842	5349	4910	6821	6258
116.863	2818	2693	6140	6240
116.885	5504	4988	6146	6672
116.907	2678	2681	5573	5947
116.928	4459	4982	6805	6538
116.95	2785	2699	6052	5996
116.972	4807	4958	6267	6599
116.994	2738	2687	5948	6258
117.015	4870	4994	6555	6745
117.037	2651	2742	6149	6276
117.059	4998	5091	6477	6611
117.081	2662	2712	6657	6130
117.102	5230	5091	6657	6532
117.124	2665	2718	6495	6173
117.146	5384	5006	6488	6623
117.168	2930	2712	5423	5941
117.189	5381	4952	6353	6483
117.211	2670	2663	5693	5990
117.233	5419	4892	6979	6550
117.255	2705	2706	5846	5819
117.276	5658	5043	6506	6483
117.298	2845	2681	5933	5923
117.32	5030	5049	7527	6581
117.342	2674	2730	5849	5923
117.363	5020	5091	6158	6465
117.385	2826	2663	5222	5935
117.407	5146	4922	6007	6374
117.429	2757	2736	5762	5953
117.45	5095	4922	6642	6654
117.472	2964	2693	6481	6014
117.494	5216	4886	7660	6471
117.516	2722	2699	6793	5886
117.537	4807	5037	6717	6599
117.559	2817	2645	6594	6081
117.581	5120	4988	6967	6465
117.602	2897	2693	5989	6203
117.624	5002	4964	6522	6611
117.646	2780	2736	6087	5959
117.668	4999	5079	6698	6727
117.689	2843	2699	6113	5929
117.711	4986	5018	6857	6697
117.733	2746	2687	7470	6112
117.755	4726	4855	6313	6697
117.776	2788	2718	5805	5990
117.798	5630	4904	7643	6428
117.82	2707	2669	9113	6020
117.842	4753	4988	7057	6611
117.863	2686	2693	5681	6002
117.885	4963	5224	6793	6636
117.907	2774	2687	6299	5813
117.929	5085	5085	6589	6459
117.95	2863	2693	5846	6215
117.972	4958	5055	5933	6514
117.994	2682	2730	6410	5947
118.016	4782	5139	6867	6690
118.037	2833	2693	5627	5971
118.059	4937	5212	6663	6532
118.081	2933	2675	6644	5965
118.103	5519	4970	6749	6678
118.124	2963	2748	6382	6093
118.146	4949	5079	6244	6520
118.168	2767	2699	6052	6246
118.19	5339	5115	6863	6477
118.211	2752	2736	6465	6039
118.233	4894	5182	6653	6581
118.255	2957	2724	6117	6063
118.276	5389	5055	6371	6374
118.298	2790	2724	5809	5996
118.32	5166	5073	6134	6563
118.342	2768	2718	5111	6075
118.363	5686	5037	6673	6611
118.385	2751	2681	6532	5807
118.407	5210	5000	7463	6654
118.429	2912	2675	6220	6215
118.45	5235	5037	7482	6459
118.472	2749	2699	6241	5923
118.494	5022	4976	5940	6690
118.516	2838	2699	6520	5917
118.537	5430	5049	6968	6666
118.559	2748	2699	5662	5978
118.581	5106	5127	7092	6666
118.603	2754	2748	6753	5898
118.624	5077	4982	6106	6672
118.646	2809	2687	6341	5996
118.668	5031	5151	5842	6428
118.69	2781	2693	6106	6209
118.711	5534	4904	6738	6617
118.733	2936	2699	6281	6026
118.755	5039	5067	6354	6483
118.777	2864	2681	5954	6166
118.798	4799	5194	6600	6496
118.82	2753	2663	5925	6002
118.842	4551	5037	7173	6489
118.864	2691	2681	6090	6130
118.885	5053	4958	6815	6447
118.907	2732	2699	5934	6258
118.929	5086	4988	6814	6422
118.95	2793	2687	6377	5984
118.972	5097	4916	7294	6770
